"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","75.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","80.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","59.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","54.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","61.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","74.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","101.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","110.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","96.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","77.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","68.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","68.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","118.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","92.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","94.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","79.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","89.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","90.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","96.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","103.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","97.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-21T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","88.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-22T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","76.0"
