"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","134.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","129.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","149.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","157.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","159.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","173.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","152.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","127.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","129.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","137.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","151.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","174.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","158.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","144.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","146.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","150.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","149.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","138.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","145.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","153.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","156.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","217.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-12T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","203.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-13T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","199.0"
