"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","202.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","211.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","-999.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","196.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","186.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","-999.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","-999.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","-999.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","213.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","221.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","13.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","166.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","146.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","146.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","132.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","132.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","144.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","173.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","205.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","219.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","225.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","238.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-31T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","242.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-01T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","254.0"
