"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","158.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","151.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","145.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","154.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","-999.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","136.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","125.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","110.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","115.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","147.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","159.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","124.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","121.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","101.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","105.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","125.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","129.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","127.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","142.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","175.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","227.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","277.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-16T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","311.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-17T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","310.0"
