"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"New Delhi-8118","2025-01-13T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","180.0"
8118,23534,"New Delhi-8118","2025-01-13T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","150.0"
8118,23534,"New Delhi-8118","2025-01-13T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","138.0"
8118,23534,"New Delhi-8118","2025-01-13T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","121.0"
8118,23534,"New Delhi-8118","2025-01-13T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","108.0"
8118,23534,"New Delhi-8118","2025-01-13T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","98.0"
8118,23534,"New Delhi-8118","2025-01-13T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","84.0"
8118,23534,"New Delhi-8118","2025-01-13T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","88.0"
8118,23534,"New Delhi-8118","2025-01-13T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","106.0"
8118,23534,"New Delhi-8118","2025-01-13T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","111.0"
8118,23534,"New Delhi-8118","2025-01-13T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","121.0"
8118,23534,"New Delhi-8118","2025-01-13T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","97.0"
8118,23534,"New Delhi-8118","2025-01-13T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","110.0"
8118,23534,"New Delhi-8118","2025-01-13T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","104.0"
8118,23534,"New Delhi-8118","2025-01-13T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","114.0"
8118,23534,"New Delhi-8118","2025-01-13T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","113.0"
8118,23534,"New Delhi-8118","2025-01-13T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","117.0"
8118,23534,"New Delhi-8118","2025-01-13T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","117.0"
8118,23534,"New Delhi-8118","2025-01-13T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","123.0"
8118,23534,"New Delhi-8118","2025-01-13T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","142.0"
8118,23534,"New Delhi-8118","2025-01-13T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","127.0"
8118,23534,"New Delhi-8118","2025-01-13T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","151.0"
8118,23534,"New Delhi-8118","2025-01-13T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","187.0"
8118,23534,"New Delhi-8118","2025-01-14T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","188.0"
