"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","119.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","113.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","123.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","105.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","87.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","65.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","134.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","157.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","74.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","51.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","36.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","26.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","21.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","37.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","30.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","27.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","25.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","26.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","28.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","38.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","31.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","51.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","55.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-28T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","53.0"
