"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"New Delhi-8118","2025-04-20T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","27.0"
8118,23534,"New Delhi-8118","2025-04-20T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","36.0"
8118,23534,"New Delhi-8118","2025-04-20T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","36.0"
8118,23534,"New Delhi-8118","2025-04-20T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","31.0"
8118,23534,"New Delhi-8118","2025-04-20T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","34.0"
8118,23534,"New Delhi-8118","2025-04-20T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","36.0"
8118,23534,"New Delhi-8118","2025-04-20T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","37.0"
8118,23534,"New Delhi-8118","2025-04-20T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","44.0"
8118,23534,"New Delhi-8118","2025-04-20T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","46.0"
8118,23534,"New Delhi-8118","2025-04-20T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","56.0"
8118,23534,"New Delhi-8118","2025-04-20T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","61.0"
8118,23534,"New Delhi-8118","2025-04-20T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"New Delhi-8118","2025-04-20T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","73.0"
8118,23534,"New Delhi-8118","2025-04-20T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","68.0"
8118,23534,"New Delhi-8118","2025-04-20T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","59.0"
8118,23534,"New Delhi-8118","2025-04-20T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","53.0"
8118,23534,"New Delhi-8118","2025-04-20T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","56.0"
8118,23534,"New Delhi-8118","2025-04-20T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","52.0"
8118,23534,"New Delhi-8118","2025-04-20T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","51.0"
8118,23534,"New Delhi-8118","2025-04-20T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","61.0"
8118,23534,"New Delhi-8118","2025-04-20T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","65.0"
8118,23534,"New Delhi-8118","2025-04-20T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"New Delhi-8118","2025-04-20T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","73.0"
8118,23534,"New Delhi-8118","2025-04-21T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","80.0"
