"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","88.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","97.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","105.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","102.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","97.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","96.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","99.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","103.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","192.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","222.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","181.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","109.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","95.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","89.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","72.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","58.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","55.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","64.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","78.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","105.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","115.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","120.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-26T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","126.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-02-27T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","116.0"
