"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","103.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","90.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","90.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","87.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","79.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","74.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","63.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","59.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","53.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","47.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","43.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","45.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","43.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","41.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","49.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","52.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","65.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","119.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","109.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","93.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-25T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","91.0"
8118,23534,"US Diplomatic Post: New Delhi-8118","2025-01-26T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","88.0"
