"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"New Delhi-8118","2025-04-19T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","33.0"
8118,23534,"New Delhi-8118","2025-04-19T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","33.0"
8118,23534,"New Delhi-8118","2025-04-19T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","31.0"
8118,23534,"New Delhi-8118","2025-04-19T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","29.0"
8118,23534,"New Delhi-8118","2025-04-19T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","44.0"
8118,23534,"New Delhi-8118","2025-04-19T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","44.0"
8118,23534,"New Delhi-8118","2025-04-19T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","53.0"
8118,23534,"New Delhi-8118","2025-04-19T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","60.0"
8118,23534,"New Delhi-8118","2025-04-19T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","67.0"
8118,23534,"New Delhi-8118","2025-04-19T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","79.0"
8118,23534,"New Delhi-8118","2025-04-19T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","93.0"
8118,23534,"New Delhi-8118","2025-04-19T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","79.0"
8118,23534,"New Delhi-8118","2025-04-19T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","76.0"
8118,23534,"New Delhi-8118","2025-04-19T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","76.0"
8118,23534,"New Delhi-8118","2025-04-19T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"New Delhi-8118","2025-04-19T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","63.0"
8118,23534,"New Delhi-8118","2025-04-19T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","59.0"
8118,23534,"New Delhi-8118","2025-04-19T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","52.0"
8118,23534,"New Delhi-8118","2025-04-19T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","44.0"
8118,23534,"New Delhi-8118","2025-04-19T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","32.0"
8118,23534,"New Delhi-8118","2025-04-19T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","43.0"
8118,23534,"New Delhi-8118","2025-04-19T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","40.0"
8118,23534,"New Delhi-8118","2025-04-19T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","30.0"
8118,23534,"New Delhi-8118","2025-04-20T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","32.0"
