"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
8118,23534,"New Delhi-8118","2025-04-01T01:00:00+05:30","28.63576","77.22445","pm25","µg/m³","58.0"
8118,23534,"New Delhi-8118","2025-04-01T02:00:00+05:30","28.63576","77.22445","pm25","µg/m³","50.0"
8118,23534,"New Delhi-8118","2025-04-01T03:00:00+05:30","28.63576","77.22445","pm25","µg/m³","63.0"
8118,23534,"New Delhi-8118","2025-04-01T04:00:00+05:30","28.63576","77.22445","pm25","µg/m³","63.0"
8118,23534,"New Delhi-8118","2025-04-01T05:00:00+05:30","28.63576","77.22445","pm25","µg/m³","80.0"
8118,23534,"New Delhi-8118","2025-04-01T06:00:00+05:30","28.63576","77.22445","pm25","µg/m³","142.0"
8118,23534,"New Delhi-8118","2025-04-01T07:00:00+05:30","28.63576","77.22445","pm25","µg/m³","167.0"
8118,23534,"New Delhi-8118","2025-04-01T08:00:00+05:30","28.63576","77.22445","pm25","µg/m³","159.0"
8118,23534,"New Delhi-8118","2025-04-01T09:00:00+05:30","28.63576","77.22445","pm25","µg/m³","136.0"
8118,23534,"New Delhi-8118","2025-04-01T10:00:00+05:30","28.63576","77.22445","pm25","µg/m³","117.0"
8118,23534,"New Delhi-8118","2025-04-01T11:00:00+05:30","28.63576","77.22445","pm25","µg/m³","98.0"
8118,23534,"New Delhi-8118","2025-04-01T12:00:00+05:30","28.63576","77.22445","pm25","µg/m³","63.0"
8118,23534,"New Delhi-8118","2025-04-01T13:00:00+05:30","28.63576","77.22445","pm25","µg/m³","25.0"
8118,23534,"New Delhi-8118","2025-04-01T14:00:00+05:30","28.63576","77.22445","pm25","µg/m³","22.0"
8118,23534,"New Delhi-8118","2025-04-01T15:00:00+05:30","28.63576","77.22445","pm25","µg/m³","23.0"
8118,23534,"New Delhi-8118","2025-04-01T16:00:00+05:30","28.63576","77.22445","pm25","µg/m³","26.0"
8118,23534,"New Delhi-8118","2025-04-01T17:00:00+05:30","28.63576","77.22445","pm25","µg/m³","18.0"
8118,23534,"New Delhi-8118","2025-04-01T18:00:00+05:30","28.63576","77.22445","pm25","µg/m³","23.0"
8118,23534,"New Delhi-8118","2025-04-01T19:00:00+05:30","28.63576","77.22445","pm25","µg/m³","27.0"
8118,23534,"New Delhi-8118","2025-04-01T20:00:00+05:30","28.63576","77.22445","pm25","µg/m³","43.0"
8118,23534,"New Delhi-8118","2025-04-01T21:00:00+05:30","28.63576","77.22445","pm25","µg/m³","69.0"
8118,23534,"New Delhi-8118","2025-04-01T22:00:00+05:30","28.63576","77.22445","pm25","µg/m³","65.0"
8118,23534,"New Delhi-8118","2025-04-01T23:00:00+05:30","28.63576","77.22445","pm25","µg/m³","98.0"
8118,23534,"New Delhi-8118","2025-04-02T00:00:00+05:30","28.63576","77.22445","pm25","µg/m³","116.0"
